Unnamed: 0,flat_data,Target,Path,height,width,channels,CircleArea,x_circle,y_circle,r_circle,b_mean_circle,g_mean_circle,r_mean_circle,b_var_circle,g_var_circle,r_var_circle,b_std_circle,g_std_circle,r_std_circle,HOG,HOG_max,HOG_min,HOG_mean,HOG_std,SIFT,SIFT_mean,SIFT_std,TEXTURE,New Target,New Target Name
244,[0 4 0 ... 0 4 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0015_Cam00_Pre00_Img000_ResM000_ResImg000.png,544,704,3,63347.02,376,248,142,238.0,73.0,16.0,33.0,5.0,2.0,6.0,2.0,1.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999964984,0.0004397367569446,0.0120732907533419,0.0648075540807007,"[ 24.   0.   0.   0.   0.   0.   0.   4. 181.   0.   0.   0.   0.   0.
   0.  54. 169.   1.   0.   0.   0.   0.   0.  27.   3.   0.   0.   0.
   0.   1.   1.   2.  48.   0.   0.   0.   0.   0.   0.   6. 181.   6.
   0.   0.   0.   0.   0.  63. 155.   3.   0.   0.   0.   2.   2.  34.
   2.   1.   1.   0.   0.   2.   1.   1.  49.   5.   0.   0.   0.   0.
   0.   1. 181.  55.   0.   0.   0.   0.   0.   6. 174.  22.   0.   0.
   0.   3.   2.   4.   1.   0.   0.   0.   2.   6.   3.   0.  31.   2.
   0.   0.   0.   0.   0.   0. 181.  36.   0.   0.   0.   0.   0.   1.
 169.  21.   0.   0.   0.   0.   0.   1.   2.   1.   0.   1.   7.   3.
   0.   0.  23.   0.   0.   0.   0.   0.   0.   2. 181.   0.   0.   0.
   0.   0.   0.  26. 158.   0.   0.   0.   0.   0.   1.  18.   1.   0.
   0.   0.   0.   0.   2.   2.  35.   0.   0.   0.   0.   0.   0.   2.
 181.   3.   0.   0.   0.   0.   0.  28. 181.   1.   0.   0.   0.   0.
   1.  15.   1.   0.   0.   1.   2.   2.   1.   1.  35.   3.   0.   0.
   0.   0.   0.   0. 181.  38.   0.   0.   0.   0.   0.   3. 181.  17.
   1.   1.   0.   0.   0.   3.   1.   1.   1.   1.   1.   3.   1.   0.
  15.   3.   0.   0.   0.   0.   0.   0. 181.  66.   0.   0.   0.   0.
   0.   0. 169.  40.   0.   1.   1.   0.   0.   0.   1.   1.   1.   1.
   1.   0.   0.   0.  19.   0.   0.   0.   0.   0.   0.   4. 189.   0.
   0.   0.   0.   0.   0.  76. 155.   0.   0.   0.   0.   0.   0.  39.
   5.   1.   0.   0.   0.   0.   0.   2.  42.   1.   0.   0.   0.   0.
   0.   3. 189.   5.   0.   0.   0.   0.   0.  39. 167.   2.   0.   0.
   0.   0.   0.  17.   5.   0.   1.   1.   1.   0.   0.   1.  44.   2.
   0.   0.   0.   0.   0.   0. 189.  20.   0.   0.   0.   0.   0.   4.
 175.  10.   0.   0.   0.   0.   0.   2.   4.   1.   1.   1.   3.   1.
   0.   1.  30.   2.   0.   0.   0.   0.   0.   0. 189.  25.   0.   0.
   0.   0.   0.   1. 146.  12.   1.   0.   0.   0.   0.   0.   1.   2.
   3.   1.   0.   0.   0.   1.   4.   1.   1.  20.   9.   2.   9.  19.
   0.   4.  60.  70.  10.   3.   2.   1.   3.  40.  66.   8.   0.   0.
   0.   0.  10.  14.   7.   1.   0.   0.   1.   0.   4.   5.   9.  68.
  67.   6.   0.   2.  13.  40. 134. 134. 134.  38.   7.   8. 134. 134.
 115.  24.   6.   5.   5.  31.  63.  24.   1.   0.   0.   0.   0.   2.
   2.   1.   3.   7.  49.  47.   3.   5.  12.   6.   5.  23. 134. 134.
 133.  45. 134.  23.   4.   4.   6.  27. 120. 134.  53.   4.   1.   0.
   0.   0.   2.  24.   3.   2.   6.   2.   2.   9.   1.   7.   0.   0.
   3.   4.   5.  47.  49.   4.   1.   1.   2.   1.   1.   5.  53.  30.
   2.   2.   2.   0.   1.   2.   4.   9.   1.   0.   2.  12.   6.   3.
   4.   2.   0.   9.  53.  49.   3.   0.   0.   0.   0.  52.  38.   3.
   0.   0.   0.   0.   1.  14.   2.   1.   1.   1.   0.   0.   2.   0.
   1.  44.  90.  17.   3.   3.   9.  51. 134. 134. 133.  36.   7.   5.
 125. 134. 107.  20.   4.   5.   5.  23.  36.  39.   2.   1.   0.   0.
   1.   5.   3.   4.   4.  11.  88.  55.   2.   2.  11.   9.   8.  32.
 128. 134. 134.  32. 134.  41.   6.   4.   4.  31. 134. 134.  41.   4.
   1.   1.   1.   1.   3.  39.   2.   5.   5.   9.   6.   6.   1.   0.
   6.   3.   0.   2.   3.  33.  64.   6.   1.   0.   0.   3.   4.   9.
  64.  35.   0.   0.   2.   9.   7.   1.   2.   6.   0.   0.   1.   9.
   6.   4.   2.   0.   2.   7.  46.  28.   3.   1.   0.   0.   3.  38.
  48.   3.   0.   2.   3.   2.   4.   6.   1.   0.   0.   6.  11.   3.
   0.   0.   0.  37.  47.   1.   0.   0.   6.  23. 121. 132. 132.  18.
   4.   4. 132. 132. 132.  44.   9.   5.   5.  25.  62.  42.   4.   5.
   0.   1.   2.   4.   0.   0.   0.  10.  58.  32.   3.   0.   7.   5.
   7.  46. 132. 132. 127.  29. 132.  32.   8.  10.  11.  35. 132. 132.
  57.   7.   1.   2.   1.   4.  10.  42.   0.   1.   2.   1.   2.  17.
   6.   0.   3.   1.   0.   0.   1.  42.  74.  14.   4.   2.   6.   2.
   1.   6.  72.  81.   1.   0.   4.  15.  12.   7.  10.  14.  27.   2.
   0.   0.   0.   0.   0.   2. 199.  17.   0.   0.   0.   0.   0.  36.
 141.   8.   0.   6.  10.   1.   0.  14.   0.   0.   1.   5.   9.   2.
   0.   0.  47.   2.   0.   0.   0.   0.   0.   7. 199.  14.   0.   0.
   0.   0.   0.  92. 135.   4.   0.   2.  26.  12.   1.  34.   0.   0.
   1.   2.  14.   4.   0.   0.  47.   7.   0.   0.   0.   0.   0.   1.
 199.  73.   0.   0.   0.   0.   0.   9. 143.  30.   1.   7.  29.   4.
   0.   4.   0.   0.   0.   2.  18.   3.   0.   0.  31.   2.   0.   0.
   0.   0.   0.   1. 199.  25.   0.   0.   0.   0.   0.  20. 132.  14.
   1.   4.  11.   0.   0.   5.   0.   0.   0.   4.  14.   1.   0.   0.]",18.570312,41.303562,"[ 7.98406065e-01  7.75136478e+00  9.92650036e-01  5.27242163e+02
  9.60337018e-01  1.58708309e+01  2.10121729e+03  8.28470517e-01
  9.05771863e-01  9.40718434e-03  3.93915098e-01 -7.26752059e-01
  8.02720607e-01]",3,Flipoff Blu
245,[0 8 0 ... 0 4 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0082_Cam00_Pre00_Img000_ResM000_ResImg000.png,544,704,3,56410.39,372,256,134,242.0,73.0,16.0,14.0,4.0,2.0,4.0,2.0,1.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999467222,0.0004262782357427,0.0105673185771597,0.0615132211097476,"[ 31.   0.   0.   0.   0.   0.   0.   3. 195.   0.   0.   0.   0.   0.
   0.  42. 153.   1.   0.   0.   0.   0.   0.  17.   1.   0.   0.   0.
   0.   0.   1.   0.  54.   0.   0.   0.   0.   0.   0.   5. 195.   6.
   0.   0.   0.   0.   0.  51. 153.   3.   0.   0.   0.   0.   0.  17.
   0.   0.   0.   0.   0.   1.   1.   0.  56.   4.   0.   0.   0.   0.
   0.   1. 195.  44.   0.   0.   0.   0.   0.   4. 158.  14.   0.   0.
   0.   0.   0.   4.   1.   0.   0.   0.   1.   1.   1.   1.  32.   3.
   0.   0.   0.   0.   0.   0. 195.  48.   0.   0.   0.   0.   0.   0.
 145.  20.   0.   0.   0.   0.   0.   2.   1.   1.   1.   0.   1.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.
   0.   2.  29.  18.   0.   0.   0.   0.   0.  17.  30.   3.   0.   0.
   0.   0.   0.   2.   0.   0.  28.   2.   0.   0.   0.   0.   0.  21.
 139.  30.   6.   6.   7.  35. 139. 139.  10.   6.   6.  29. 139. 139.
 139.  43.   0.   0.   0.   2.  31.  23.   0.   0.  33.  19.   0.   0.
   0.   0.   0.   3. 139. 139. 139.  37.   9.   9.  13.  50.  12.  44.
 139. 139. 139.  52.  14.  11.   0.   0.   1.  25.  39.   4.   0.   0.
   0.   2.   0.   0.   0.   0.   0.   0.   1.  29.  42.   4.   0.   0.
   0.   0.   0.   4.  46.  31.   0.   0.   0.   0.   0.   0.   1.   4.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   0.
   0.   0.   0.   2.  30.  21.   0.   0.   0.   0.   0.  22.  36.   4.
   0.   0.   0.   0.   0.   3.   0.   0.  30.   2.   0.   0.   0.   0.
   0.  16. 140.  37.   8.   5.   7.  29. 140. 140.  16.   9.  10.  38.
 140. 140. 140.  52.   0.   0.   0.   4.  47.  29.   1.   0.  30.  16.
   0.   0.   0.   0.   0.   2. 140. 140. 140.  29.   7.   5.   8.  36.
  15.  52. 140. 140. 140.  37.  10.   9.   0.   0.   1.  29.  47.   4.
   0.   0.   0.   2.   0.   0.   0.   0.   0.   0.   0.  21.  29.   2.
   0.   0.   0.   0.   0.   4.  36.  21.   0.   0.   0.   0.   0.   0.
   0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.
   1.   0.   0.   0.   0.   4.  42.  29.   0.   0.   0.   0.   0.  31.
  46.   4.   0.   0.   0.   0.   0.   4.   1.   0.  33.   3.   0.   0.
   0.   0.   0.  19. 139.  50.  13.   9.   9.  38. 139. 139.  12.  10.
  14.  52. 139. 139. 139.  43.   0.   0.   0.   4.  39.  24.   1.   0.
  28.  21.   0.   0.   0.   0.   0.   2. 139. 139. 139.  35.   7.   6.
   6.  30.   9.  42. 139. 139. 139.  29.   6.   6.   0.   0.   0.  22.
  30.   2.   0.   0.   0.   2.   0.   0.   0.   0.   0.   0.   0.  18.
  29.   2.   0.   0.   0.   0.   0.   3.  30.  17.   0.   0.   0.   0.
   0.   0.   0.   2.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   3.   0.   0.   0.   0.   0.   4.  36.  21.   0.   0.   0.   0.
   0.  21.  29.   2.   0.   0.   0.   0.   0.   2.   0.   0.  47.   4.
   0.   0.   0.   0.   1.  29. 140.  38.  10.   9.  16.  52. 140. 140.
   7.   5.   8.  36. 140. 140. 140.  29.   0.   0.   0.   2.  30.  16.
   0.   0.  47.  29.   1.   0.   0.   0.   0.   4. 140. 140. 140.  52.
  16.   9.  10.  38.   7.  29. 140. 140. 140.  37.   8.   6.   0.   0.
   0.  16.  30.   2.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.
   0.  22.  36.   4.   0.   0.   0.   0.   0.   2.  29.  21.   0.   0.
   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.]",19.125,41.02366,"[ 8.20805480e-01  8.02171753e+00  9.91686218e-01  4.82376716e+02
  9.61562313e-01  1.41532265e+01  1.92148515e+03  7.46614950e-01
  8.11264042e-01  8.25898386e-03  3.71534620e-01 -7.23518281e-01
  7.75428256e-01]",3,Flipoff Blu
246,[0 8 0 ... 0 4 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0001_Cam00_Pre00_Img000_ResM000_ResImg000.png,544,704,3,62457.95,372,252,141,237.0,72.0,16.0,26.0,3.0,3.0,5.0,2.0,2.0,[0. 0. 0. ... 0. 0. 0.],0.99999999996956,0.0004412098688786,0.011687317508816,0.0642719816179574,[33.  0.  0. ...  0.  0.  0.],18.007812,41.51828,"[ 8.02252244e-01  7.43700289e+00  9.92704207e-01  5.09615373e+02
  9.67572719e-01  1.54545449e+01  2.03102449e+03  7.89940944e-01
  8.60273832e-01  9.06149525e-03  3.60278313e-01 -7.39697298e-01
  7.97285047e-01]",3,Flipoff Blu
247,[0 4 0 ... 0 4 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0086_Cam00_Pre00_Img000_ResM000_ResImg000.png,544,704,3,62457.95,376,254,141,235.0,72.0,16.0,23.0,3.0,2.0,5.0,2.0,1.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999836736,0.0003615158852139,0.0119956186909606,0.0645192788692915,[43.  0.  0. ...  0.  0.  0.],17.01927,41.902916,"[ 8.01795429e-01  7.71647002e+00  9.92423171e-01  5.09153950e+02
  9.66797329e-01  1.54476084e+01  2.02889933e+03  7.97132260e-01
  8.60543105e-01  8.60918041e-03  3.67272323e-01 -7.38098989e-01
  7.96561006e-01]",3,Flipoff Blu
248,[0 8 0 ... 0 4 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0005_Cam00_Pre00_Img000_ResM000_ResImg000.png,544,704,3,63347.02,376,248,142,229.0,70.0,15.0,1076.0,101.0,10.0,33.0,10.0,3.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999964568,0.0004457820848452,0.0117643600560951,0.0648643449670835,[28.  0.  0. ...  0.  0.  0.],19.142681,40.98425,"[ 7.98375686e-01  8.03316955e+00  9.91922839e-01  4.97213376e+02
  9.64474391e-01  1.52441220e+01  1.98082033e+03  8.68102913e-01
  9.56211536e-01  8.81713894e-03  4.02766243e-01 -7.36635022e-01
  8.19784672e-01]",3,Flipoff Blu
249,[0 4 0 ... 0 4 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0044_Cam00_Pre00_Img000_ResM000_ResImg000.png,544,704,3,62457.95,374,256,141,237.0,73.0,16.0,20.0,4.0,2.0,4.0,2.0,1.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999991938,0.0005787073846227,0.0119334246984643,0.064682309710888,[33.  0.  0. ...  1.  0.  1.],18.68149,41.204746,"[ 8.01587571e-01  7.88138029e+00  9.92349676e-01  5.15039591e+02
  9.63315126e-01  1.55362169e+01  2.05227698e+03  8.08108735e-01
  8.76638967e-01  8.26028697e-03  3.77543560e-01 -7.34134932e-01
  7.98871796e-01]",3,Flipoff Blu
250,[0 8 0 ... 0 4 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0046_Cam00_Pre00_Img000_ResM006_ResImg000.png,544,704,3,62457.95,380,252,141,237.0,72.0,16.0,27.0,4.0,2.0,5.0,2.0,1.0,[0. 0. 0. ... 0. 0. 0.],0.9999273030982906,0.0004163993282804,0.0114859528064485,0.0640031459995873,[36.  0.  0. ...  0.  0.  0.],17.838282,41.5454,"[ 8.01921152e-01  7.52006507e+00  9.92653836e-01  5.11774422e+02
  9.66007861e-01  1.54867195e+01  2.03957762e+03  8.02203518e-01
  8.70658871e-01  9.42470057e-03  3.62830522e-01 -7.45031928e-01
  8.02669723e-01]",3,Flipoff Blu
251,[0 4 0 ... 0 4 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0123_Cam00_Pre00_Img000_ResM000_ResImg000.png,544,704,3,62457.95,372,254,141,238.0,73.0,16.0,32.0,7.0,4.0,6.0,3.0,2.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999684924,0.0005853466567862,0.0117922911603856,0.0645567508691636,[24.  0.  0. ...  0.  0.  0.],18.251675,41.41875,"[ 8.01799775e-01  8.07663659e+00  9.92273123e-01  5.22571149e+02
  9.61699912e-01  1.56451845e+01  2.08220796e+03  8.26937604e-01
  9.09039138e-01  5.93658645e-03  3.84504380e-01 -7.26870340e-01
  8.03602533e-01]",3,Flipoff Blu
252,[0 8 0 ... 0 4 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0137_Cam00_Pre00_Img000_ResM000_ResImg000.png,544,704,3,62457.95,382,256,141,237.0,72.0,16.0,19.0,3.0,2.0,4.0,2.0,2.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999996652,0.000519277612525,0.0120574113065207,0.0643558501241915,[0. 0. 0. ... 1. 1. 6.],18.358725,41.299305,"[ 8.01862797e-01  7.60237345e+00  9.92555600e-01  5.10548637e+02
  9.66572257e-01  1.54692292e+01  2.03459217e+03  7.90558937e-01
  8.54467830e-01  9.67338833e-03  3.72728873e-01 -7.36880716e-01
  7.94319825e-01]",3,Flipoff Blu
253,[0 4 0 ... 0 0 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0081_Cam00_Pre00_Img000_ResM000_ResImg000.png,544,704,3,58106.85,374,254,136,241.0,73.0,16.0,14.0,4.0,2.0,4.0,2.0,1.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999968396,0.0004275587096432,0.0108282595459726,0.0622589061361392,[26.  0.  0. ...  1.  0.  0.],16.77524,42.053036,"[ 8.14739851e-01  8.02586421e+00  9.91896526e-01  4.95151381e+02
  9.62117776e-01  1.46332858e+01  1.97257966e+03  7.62034794e-01
  8.27046224e-01  8.04651701e-03  3.71839696e-01 -7.28882984e-01
  7.82698099e-01]",3,Flipoff Blu
254,[0 8 0 ... 0 4 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0002_Cam00_Pre00_Img000_ResM000_ResImg000.png,544,704,3,62457.95,376,252,141,234.0,72.0,16.0,303.0,28.0,4.0,17.0,5.0,2.0,[0. 0. 0. ... 0. 0. 0.],0.9999795888754326,0.0005918226005983,0.0117393853455867,0.0641100011102765,[20.  0.  0. ...  0.  0.  0.],18.090403,41.47513,"[ 8.02016443e-01  7.46423377e+00  9.92594101e-01  5.03877073e+02
  9.67970879e-01  1.53252391e+01  2.00804406e+03  8.05885471e-01
  8.72386809e-01  7.63553736e-03  3.60405419e-01 -7.46539350e-01
  8.03859885e-01]",3,Flipoff Blu
255,[0 8 0 ... 0 4 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0095_Cam00_Pre00_Img000_ResM000_ResImg000.png,544,704,3,62457.95,370,254,141,238.0,72.0,16.0,29.0,4.0,2.0,5.0,2.0,2.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999673468,0.0004182001783451,0.0113836421833426,0.0641741232999812,[33.  0.  0. ...  0.  0.  0.],17.551847,41.70193,"[ 8.02299585e-01  7.52897049e+00  9.92713226e-01  5.16557447e+02
  9.64318749e-01  1.55580314e+01  2.05870082e+03  8.05553304e-01
  8.82635525e-01  9.03709615e-03  3.67935186e-01 -7.39542921e-01
  8.03108388e-01]",3,Flipoff Blu
256,[0 8 0 ... 0 4 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0152_Cam00_Pre00_Img000_ResM016_ResImg000.png,544,704,3,57255.48,374,256,135,237.0,73.0,16.0,36.0,6.0,2.0,6.0,2.0,2.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999966178,0.000759160533817,0.0110425661756368,0.0619058408260402,[23.  0.  0. ...  0.  1.  1.],18.74716,41.244164,"[ 8.17409367e-01  7.92653704e+00  9.91723563e-01  4.78804161e+02
  9.64247267e-01  1.42432850e+01  1.90729011e+03  7.75201330e-01
  8.45503621e-01  8.07575874e-03  3.68234800e-01 -7.29125467e-01
  7.87979985e-01]",3,Flipoff Blu
257,[0 4 0 ... 0 0 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0012_Cam00_Pre00_Img000_ResM000_ResImg000.png,544,704,3,63347.02,376,252,142,236.0,72.0,16.0,35.0,37.0,23.0,6.0,6.0,5.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999431112,0.0006492953273721,0.0122399019952661,0.0643213915565752,"[ 25.   0.   0.   0.   0.   0.   0.   3. 181.   0.   0.   0.   0.   0.
   0.  39. 169.   0.   0.   0.   0.   0.   0.  19.   4.   1.   0.   0.
   0.   0.   0.   1.  46.   0.   0.   0.   0.   0.   0.   5. 181.   4.
   0.   0.   0.   0.   0.  47. 177.   3.   0.   0.   0.   0.   0.  16.
   5.   2.   0.   1.   1.   0.   0.   1.  49.   3.   0.   0.   0.   0.
   0.   1. 181.  38.   0.   0.   0.   0.   0.   4. 177.  13.   0.   0.
   0.   0.   0.   4.   4.   1.   0.   1.   1.   0.   1.   1.  27.   3.
   0.   0.   0.   0.   0.   0. 181.  53.   0.   0.   0.   0.   0.   0.
 157.  27.   0.   0.   0.   0.   0.   1.   2.   1.   0.   0.   0.   0.
   1.   1.  23.   0.   0.   0.   0.   0.   0.   2. 179.   0.   0.   0.
   0.   0.   0.  48. 166.   1.   0.   0.   0.   0.   0.  23.   2.   2.
   1.   0.   0.   0.   0.   0.  42.   0.   0.   0.   0.   0.   0.   3.
 179.   4.   0.   0.   0.   0.   0.  37. 179.   1.   0.   0.   0.   0.
   0.  15.   2.   0.   0.   0.   0.   0.   1.   2.  39.   4.   0.   0.
   0.   0.   0.   0. 179.  45.   0.   0.   0.   0.   0.   4. 179.  18.
   0.   0.   0.   0.   0.   3.   2.   1.   1.   1.   1.   0.   1.   1.
  21.   2.   0.   0.   0.   0.   0.   0. 179.  35.   0.   0.   0.   0.
   0.   0. 175.  18.   0.   0.   0.   0.   0.   0.   2.   1.   1.   0.
   0.   0.   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.  73.   2.
   0.   0.   0.   0.   0.   1. 111.   3.   0.   0. 132.  21.   1.   4.
   0.   0.   0.   0. 151.  35.   0.   0.   1.   0.   0.   0.   0.   1.
   1.   0.  84.   6.   0.   0.   0.   0.   0.   1. 151.   5.   0.   0.
 140.  21.   1.   5.   1.   0.   0.   0. 151.  45.   0.   1.   1.   1.
   0.   1.   3.   1.   0.   0.  86.   4.   0.   0.   0.   0.   0.   2.
 151.   4.   0.   9. 123.   9.   0.   6.   3.   0.   0.  15. 151.  24.
   0.   0.   0.   0.   0.   2.   3.   1.   0.   0.  68.   3.   0.   0.
   0.   0.   0.   5. 120.   5.   1.  37. 100.   4.   0.   9.   1.   0.
   0.  72. 151.   4.   0.   0.]",15.6796875,42.49147,"[ 7.98404274e-01  1.27180524e+01  9.87853468e-01  5.23469031e+02
  9.64701914e-01  1.57783328e+01  2.08115807e+03  8.30911953e-01
  9.06698657e-01  4.49556876e-03  3.95981574e-01 -7.29963473e-01
  8.04535422e-01]",3,Flipoff Blu
258,[0 8 0 ... 0 4 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0006_Cam00_Pre00_Img000_ResM000_ResImg000.png,544,704,3,63347.02,374,254,142,229.0,70.0,15.0,878.0,83.0,7.0,30.0,9.0,3.0,[0. 0. 0. ... 0. 0. 0.],0.999999999999254,0.0004180875536305,0.01232066742732,0.0650625527441324,[35.  0.  0. ...  0.  0.  0.],18.592995,41.26136,"[ 7.99407470e-01  7.45952138e+00  9.92519072e-01  4.98505038e+02
  9.64885436e-01  1.52959071e+01  1.98656063e+03  8.33135190e-01
  9.06922201e-01  8.89616038e-03  3.91908737e-01 -7.34544900e-01
  8.06845219e-01]",3,Flipoff Blu
259,[0 4 0 ... 0 4 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0006_Cam00_Pre00_Img000_ResM017_ResImg000.png,544,704,3,63347.02,374,252,142,232.0,71.0,15.0,1316.0,119.0,8.0,36.0,11.0,3.0,[0. 0. 0. ... 0. 0. 0.],0.9964292743129703,0.0007024341733293,0.0118854884094175,0.0642356301201043,[38.  1.  0. ...  0.  0.  0.],18.041101,41.521523,"[ 7.98820265e-01  6.84325542e+00  9.93314607e-01  5.11745871e+02
  9.60452453e-01  1.54362798e+01  2.04014023e+03  8.52374923e-01
  9.33593077e-01  9.42996750e-03  3.97300145e-01 -7.38986480e-01
  8.15564727e-01]",3,Flipoff Blu
260,[0 4 0 ... 0 4 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0134_Cam00_Pre00_Img000_ResM000_ResImg000.png,544,704,3,62457.95,372,256,141,239.0,73.0,16.0,13.0,4.0,2.0,4.0,2.0,2.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999994604,0.0003443489776106,0.0114636829644906,0.0649181591577293,[27.  0.  0. ...  1.  1.  1.],18.079687,41.484768,"[ 8.02744927e-01  7.95908304e+00  9.92364938e-01  5.21157270e+02
  9.64494169e-01  1.56283381e+01  2.07667000e+03  7.72220981e-01
  8.38311859e-01  8.09179519e-03  3.55444834e-01 -7.45437018e-01
  7.94156804e-01]",3,Flipoff Blu
261,[0 8 0 ... 0 4 0],7,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211110 - Flipoff e Cap Parma/Product_Prod0101_Cam00_Pre00_Img000_ResM000_ResImg000.png,544,704,3,63347.02,380,252,142,238.0,72.0,16.0,34.0,5.0,3.0,6.0,2.0,2.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999242604,0.0004434491201637,0.0118101954477965,0.0645534778077655,[0. 0. 0. ... 1. 0. 0.],16.413086,42.151596,"[ 7.99303176e-01  7.13856130e+00  9.93161303e-01  5.21858856e+02
  9.65046758e-01  1.57895620e+01  2.08029686e+03  8.02849224e-01
  8.73089582e-01  8.07915927e-03  3.68124794e-01 -7.41153618e-01
  8.01407928e-01]",3,Flipoff Blu
