Unnamed: 0,flat_data,Target,Path,height,width,channels,CircleArea,x_circle,y_circle,r_circle,b_mean_circle,g_mean_circle,r_mean_circle,b_var_circle,g_var_circle,r_var_circle,b_std_circle,g_std_circle,r_std_circle,HOG,HOG_max,HOG_min,HOG_mean,HOG_std,SIFT,SIFT_mean,SIFT_std
207,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/41.png,600,800,3,114608.34,420,282,191,27.0,74.0,171.0,17.0,23.0,50.0,4.0,5.0,7.0,[0. 0. 0. ... 0. 0. 0.],0.9999999998942148,0.0005209939819106652,0.017860723108238923,0.0738928825212167,[27.  0.  0. ...  5.  1.  1.],19.757162,40.697968
208,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/40.png,600,800,3,107520.92,412,290,185,26.0,73.0,171.0,12.0,14.0,41.0,3.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999994873,0.0008510364656263667,0.016786299021143432,0.07253397885867502,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   4.
  42.  11.   0.   0.   0.   0.   0.  24.  43.   2.   0.   0.   0.   0.
   0.   2.   0.   0.  33.   6.   0.   0.   0.   0.   0.  10. 139.  38.
   7.   6.   8.  40. 139. 139.   8.   7.   8.  27. 139. 139. 139.  39.
   0.   0.   0.   0.  32.  35.   0.   0.  44.  37.   0.   0.   0.   0.
   0.   2. 139. 139. 139.  32.   9.   8.  10.  42.   9.  46. 139. 139.
 139.  52.  11.   9.   0.   0.   0.   3.  23.   9.   0.   0.   1.   5.
   0.   0.   0.   0.   0.   0.   1.  41.  47.   1.   0.   0.   0.   0.
   0.   8.  39.   4.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   1.   0.   0.   0.
   0.   1.  40.  29.   0.   0.   0.   0.   0.   4.  38.   7.   0.   0.
   0.   0.   0.   0.   0.   0.  39.   2.   0.   0.   0.   0.   0.  28.
 139.  36.   8.   7.   7.  29. 139. 139.  10.   8.   9.  47. 137. 139.
 139.  49.   0.   0.   0.   9.  23.   4.   0.   0.  31.   9.   0.   0.
   0.   0.   0.   6. 139. 139. 139.  37.   7.   7.   8.  43.  11.  42.
 139. 139. 139.  32.   9.   9.   0.   0.   1.  45.  34.   1.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.  13.  45.   5.   0.   0.
   0.   0.   0.   3.  50.  35.   0.   0.   0.   0.   0.   0.   0.   5.
   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   1.   3.   0.
   0.   0.   0.   4.   9.  10.   0.   0.   0.   0.   3.  30.  10.   2.
   0.   0.   0.   0.   1.   4.   0.   0.  48.   4.   0.   0.   0.   0.
   0.  20. 145.  45.  10.   8.   9.  42.  98. 145.  10.   9.  11.  45.
 145. 145. 109.  40.   0.   0.   0.   4.  54.  34.   0.   0.  37.  29.
   0.   0.   0.   0.   0.   3. 145. 145. 144.  37.   8.   7.   7.  36.
   9.  46. 145. 145. 145.  38.   8.   7.   0.   0.   0.  30.  53.   4.
   0.   0.   0.   4.   0.   0.   0.   0.   0.   0.   1.  31.  20.   2.
   0.   0.   0.   0.   0.   4.  19.  17.   2.   0.   0.   0.   0.   0.
   0.   2.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   5.
   0.   0.   0.   0.   0.   2.  38.  38.   0.   0.   0.   0.   1.  11.
  27.   6.   0.   0.   0.   0.   0.   0.   0.   0.  51.   2.   0.   0.
   0.   0.   1.  38. 140.  33.   9.   8.  10.  41. 140. 140.   7.   6.
   8.  39. 140. 140. 140.  39.   0.   0.   0.   3.  45.  14.   0.   0.
  48.   6.   0.   0.   0.   0.   0.   7. 140. 140. 132.  53.  11.   9.
   9.  44.   8.  28. 137. 140. 140.  40.   9.   7.   0.   0.   0.  24.
  42.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   3.
  17.   9.   0.   0.   0.   0.   0.   1.  25.  38.   0.   0.   0.   0.
   0.   0.   0.   2.   0.   0.   0.   0.]",20.25,40.510944
209,[56 80 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/44.png,600,800,3,112220.74,404,288,189,26.0,73.0,170.0,13.0,12.0,36.0,4.0,3.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999941231,0.0005689119795999421,0.017419966379162696,0.07346409388818653,[45.  0.  0. ...  1.  0.  0.],17.29922,41.816624
210,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/50.png,600,800,3,113411.4,398,282,190,26.0,73.0,171.0,13.0,15.0,39.0,4.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999998942148,0.0008075540750003931,0.017603432083920397,0.07352750871533609,"[ 23.   0.   0.   0.   0.   0.   0.   3. 194.   0.   0.   0.   0.   0.
   0.  51. 154.   0.   0.   2.   9.   0.   0.  24.   1.   0.   0.   6.
  20.   0.   0.   0.  46.   0.   0.   0.   0.   0.   0.   5. 194.   5.
   0.   0.   0.   0.   0.  53. 157.   2.   0.   1.  17.   1.   0.  16.
   1.   1.   0.   3.  30.   1.   0.   0.  52.   2.   0.   0.   0.   0.
   0.   1. 194.  29.   0.   0.   0.   0.   0.   7. 160.   9.   0.   0.
  12.   4.   0.   2.   1.   0.   0.   0.  24.  14.   0.   0.  35.   2.
   0.   0.   0.   0.   0.   0. 194.  26.   0.   0.   0.   0.   0.   2.
 141.   7.   0.   0.   3.   3.   1.   2.   0.   0.   0.   0.   7.  20.
   1.   0.   1.   0.   0.   0.   0.   0.   0.   1.   2.   0.   0.   0.
   0.   5.  19.  14.   0.   0.   0.   0.   1.  41.  27.   2.   0.   0.
   0.   0.   0.   5.   0.   0.  49.   4.   0.   0.   0.   0.   0.  17.
 143.  51.  11.   8.   8.  39. 123. 143.  12.  11.  12.  48. 143. 143.
 143.  45.   0.   0.   0.   5.  50.  34.   0.   0.  38.  27.   0.   0.
   0.   0.   0.   3. 143. 143. 123.  29.   7.   6.   6.  33.  10.  54.
 126. 143. 143.  35.   7.   8.   0.   0.   0.  18.  53.   3.   0.   0.
   0.   3.   0.   0.   0.   0.   0.   0.   1.  29.  11.   1.   0.   0.
   0.   0.   0.   5.   9.   4.   1.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   7.  19.   2.   0.   0.   0.   0.   0.  30.  26.   0.
   0.   0.   0.   0.   0.   2.   0.   0.  37.   6.   0.   0.   0.   0.
   0.   5. 139.  34.   7.   7.   9.  51. 139. 139.   8.   6.   6.  30.
 139. 139. 139.  29.   0.   0.   0.   1.  39.  29.   0.   0.  48.  32.
   1.   0.   0.   0.   0.   2. 139. 139. 139.  40.  11.  10.  13.  43.
   9.  41. 139. 139. 139.  54.  12.   8.   0.   0.   0.   8.  43.   6.
   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   1.  40.  45.   2.
   0.   0.   0.   0.   0.   7.  33.  10.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.
   0.   0.   0.   0.   0.   1.  31.  36.   0.   0.   0.   0.   0.   7.
  28.   8.   0.   0.   0.   0.   0.   0.   0.   0.  38.   1.   0.   0.
   0.   0.   0.  25. 140.  35.   8.   6.   6.  28. 140. 140.  13.   9.
  10.  43. 140. 140. 140.  56.   0.   0.   0.   5.  53.  14.   0.   0.
  35.   4.   0.   0.   0.   0.   0.   5. 140. 140. 124.  37.   6.   6.
   8.  43.  13.  42. 140. 140. 140.  39.  10.   9.   0.   0.   1.  35.
  52.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   4.
  17.   6.   0.   0.   0.   0.   0.   1.  31.  37.   0.   0.   0.   0.
   0.   0.   1.   3.   0.   0.   0.   0.]",18.96875,41.063484
211,[56 72 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/45.png,600,800,3,109858.26,410,284,187,26.0,73.0,171.0,13.0,10.0,34.0,4.0,3.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999994156,0.0005030511627279311,0.017286977487623874,0.07295788875114659,[37.  0.  0. ...  2.  6.  3.],16.66827,42.062214
212,[48 68 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/47.png,600,800,3,109858.26,412,280,187,26.0,73.0,171.0,13.0,15.0,48.0,4.0,4.0,7.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999471074,0.0009194623507070889,0.017103035177545696,0.07256852727710453,[30.  0.  0. ...  0.  0.  1.],17.489843,41.759373
213,[48 72 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/46.png,600,800,3,112220.74,406,284,189,26.0,73.0,171.0,12.0,13.0,32.0,3.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999994806,0.0007801790995364995,0.017220032135979585,0.07329668978600505,[43.  0.  0. ...  6.  4.  1.],17.985243,41.5381
